campaign_id,comment_id,comment_description,sentiment
2215S,17938888001022825,ارررررررررددددددكل شي🔥🔥🔥,Positive
2333,18047066923559503,💚💥,Positive
2214,17957941342672781,❤️❤️❤️❤️❤️,Positive
2214,18123646780278880,سر البنات اللي بشرتهم سمراء فجأة تقلب بيضا موجود بحسابي 👈 لعشاق الجمال 🌹,Positive
2214,17931599846127161,🔥🔥🔥❤️❤️❤️,Positive
2214,17993944780445950,👏👏👏👏👏👏,Positive
2214,18233292007098862,👏👏👏👏👏👏,Positive
2214,17927893577323123,❤️❤️❤️❤️❤️,Positive
2214,17951084800723738,😍😍😍😍😍,Positive
2214,17973462907528442,😍😍😍😍😍,Positive
2214,17913751883327858,❤️❤️❤️❤️,Positive
2214,18204729292147946,❤️❤️❤️❤️,Positive
2214,17927641745195050,😂😂😂,Positive
2203,17898468599554599,Wow looks amazing very tempting 😍😍👏🔥❤️,Positive
2203,17935602881066761,الالوان غرااام 😍,Positive
2203,17996172313431919,تسلم ايدك 😍 وحبيت كيف قدمتيها 😍,Positive
2203,17915628023375747,طريقة مميزة و رائعة لأكل نوع من أصعب الخضر  في الطبخ . اقتنعت جدا بطريقتك  الشهية  لأنك حمرتي الزهرة فالفرن و مسلقتيهاش فالماء و اتأكدت أنها أحسن وصفة🙌 شكرا عزيزتي على  الوصفة و ما شاء الله عليك💯❤🥰,Positive
2203,17938660102979441,اطيب اكلة عندي الأرنبيط و الطحينة!! روعة سلم ايديكي ❤️❤️,Positive
2333,18023763397861974,🔥,Positive
2333,18028176634758495,🔥,Positive
2217,17946578497784204,🫂🫂🫂🫂🫂,Positive
2217,17914774118322436,❤️🔥,Positive
2217,17888479634563447,ليش كتير عم تعلّي صوتك سمعانين 🤣,Negative
2217,17945886529798102,اهم شي كفر جوال😂😂❤️,Positive
2217,17936103340951194,❤️👏👏,Positive
2217,17980803814465679,اعلان غير مباشر 😂😂😂😂😂❤️,Negative
2217,17980217101502581,كفووو عليكون 🔥🔥🔥,Positive
2217,17937754441923480,😍😍❤️,Positive
2217,18029455030333039,😂😂😂😂,Positive
2217,18228399226117318,🔥🔥🔥,Positive
2217,17922968399480054,😍😍,Positive
2215S,18195174178093841,وبناتك ❤️❤️ربي يحفظكم ويحفظ لك كل احبابك,Positive
2215S,17845157510758503,بالفرن جم دقيقة و جم الحرارة؟,Negative
2215S,17915563466409124,خلطة ام سعود 🌱 أفضل وأسرع حل لتفتيح البشرة والمناطق الداكنة لتفاصيل اكتر🪄📝راااااسلووووني خاااااص🌳🌲🌱🌷,Positive
2215S,17923165157165841,👏👏👏,Positive
2215S,17941710106956082,احلى شيف بتعلم منها الطبخ واكلك بشهي ماشاءالله❤️❤️❤️😍😍😍,Positive
2215S,17879303630613402,❤️❤️❤️,Positive
2217,17916473774308309,❤️❤️,Positive
2217,17906572592456789,❤️❤️❤️❤️❤️❤️❤️,Positive
2215S,18001560532425214,تبارك الله طيبة,Positive
2215S,17928122303218492,عاشت الأيادي,Positive
2215S,17937554249059447,و لا اطيب من هيك🙌❤️❤️,Negative
2215S,17939051327004225,ماشاء الله عليك معدولة,Positive
2215S,17847684779747722,اليوم إن شاء الله فطورنا ❤️❤️,Positive
2215S,17920334678226187,@ahmadtabbara1,Positive
2215S,18002607967423578,❤️❤️❤️❤️❤️ 👏👏👏,Positive
2212,17930151509057012,تجنن😢,Positive
2212,17929104467301074,الاناقه🤍🤏🏻,Negative
2212,17894200814611181,موها ساحب علينه حتى ماكال النه رمضان كريم😢,Negative
2215S,18232249891107702,"الشيخ الروحاني الصادق والله انه حل لي مشكلتي و شفت الصدق التام منه
الي يبي يتواصل معاه هذا حسابه
@abu_sdam321",Negative
2215S,18293154616012147,لتحصلـي على خصرر مَنحُوت وَقَوْآمْ ممشوووق وتفاجئي الكل برشاقتك على الحفلات والاعراس بدونْ أاي آثاار جانبيةْ ماا لــك إلا مراسلتي👌🏻😍🌸🌹🌹🌹🌹🌹🌹,Positive
2215S,17914111859440780,فصْيحة سبونج بوب ستوري 🔞,Positive
2215S,17907732221433225,مندوب توصيل طلبات داخل جدة,Positive
2202,17899999046494613,😮😍😍😍,Positive
2202,17945147650886954,❤️❤️❤️,Positive
2202,17935773545053277,👏👏🙌,Positive
2202,17859385826683906,انا بصراحه ما كنت احب الحليب. بس عشانك مو بس احبه انا الان صرت من عشاق الحليب كرمال عيونك وبسمتك الحلوه. 🍰,Negative
2202,17936174216016652,انا بشرب منو بس خالي من لاكتوز عشان قلون العصبي كتير طيب وطعمتو خفيفة 🤩😄,Positive
2202,17938674388883850,😍😍😍 صرت حب الحليب اكثر 🤤,Positive
2202,18198904030157506,دكتوره بغض النظر لازم تكتبي (اعلان),Negative
2202,18005694133408601,❤️❤️❤️❤️,Positive
2202,18030297610351229,😍😍❤️❤️,Positive
2202,17917274522502899,👏👏,Positive
2202,17965882693603162,بس هو معلب مش طازج واكيد تمت إضافة مواد حافظة ليتم صالح للاستهلاك مدة طويلة؟,Positive
2202,17937377536989690,بيزبط حليب المراعي السائل لأنه احنا ماعنا من هدا الحليب,Negative
2202,17944217659912832,#gcc #kuwait #ksa #uae #dubai #qatar #bahrain,Negative
2217,17953128967802001,❤️❤️❤️,Positive
2217,17934350138156216,😂😂😂😂,Positive
2217,17910458396379265,❤️❤️,Positive
2203,17962401097608047,حبيت الوصفه ماشاء الله 😍😍👏 يسلم هاليدين يارب,Positive
2215S,17918784197376783,يسلمهم هالادين يارب روعه فاطمه❤️,Positive
2217,17930840960165598,@lilas_halabi @dianahalema اسمعو شو اسم التطبيق🙂🤦‍♀️😂💔,Positive
2212,17928166316286105,دلعي بشرتك💅وخليكي منوره🧖‍♀️مع بياض صافي🤩من خلطة 👈ام سعود,Negative
2217,17937795506025395,🔥🔥❤️,Positive
2217,17858625302727345,#isrealterrorism #saveahmedmanasra #savepalestine #saveelquds #mescidiaksa  #ahmedmanasra,Negative
2217,17928330872247697,❤️❤️😍😍,Positive
2217,17926173284259159,🔥🔥,Positive
2217,18221498230186163,❤️❤️,Positive
2217,17865449729704578,❤️❤️😂😂😂,Positive
2217,17947933705755876,❤️❤️❤️❤️❤️❤️❤️❤️,Positive
2217,17939563774993589,😍😍😍😍😍,Positive
2217,17953758307788794,❤️❤️❤️,Positive
2217,18176644324204260,👏👏❤️❤️❤️❤️❤️❤️👏👏❤️❤️❤️,Positive
2217,17939894926992868,😍😍,Positive
2217,17931435572173391,❤️,Positive
2217,17942397568843764,❤️😩💞🌼,Positive
2217,17935251002105303,♥♥♥,Positive
2215S,18292647655051001,😍,Positive
2215S,17944407259909939,😍😍😍,Positive
2215S,17913410489516596,يا سلام 😍,Positive
2215S,18010195303398348,#رررررعععه,Positive
2215S,17937306836074270,😍😍😍,Positive
2215S,17937301277039007,😍😍😍😍,Positive
2215S,17940920875949934,الله يبارك فيكي وييسر أمورك متل مابتهوني علينا كل شي بالطبخ😍,Positive
2215S,17931116402163763,تسلم الأيادي,Positive
2215S,18214367035127456,ليش دايما صوتك ناصي بلفيديو,Positive
2215S,17944928059821061,ماشاء الله تبارك الله تسلم ايدج😍😍😍,Positive
2215S,17960449282634018,ممكن صوره او اسم عن الجبنه الموزريلا المستخدمة,Positive
2215S,18033729397349278,لذذذيذ,Positive
2215S,17977946029513108,🔥,Positive
2215S,17872090211679178,👏,Positive
2215S,17941909315858025,جاهزين😍,Negative
2207,17918473892378806,One of my favourites😍,Positive
2207,18019254151357807,Definitely want these now 😍 yum!,Negative
2207,18194968405092578,I love the idea a lot 😍,Positive
2207,17937100106035384,Great idea 😍one of my favs,Positive
2215S,18194748913092943,❤️❤️❤️❤️,Positive
2217,17910446183372442,❤️❤️❤️,Positive
2217,17858090480699046,❤️❤️❤️,Positive
2217,17922148493482584,حلو حلو كتير كتير حلو ❤️❤️,Positive
2217,17951722516825458,❤️❤️❤️❤️,Positive
2217,17904938717530637,😍😍😍😍😍,Positive
2217,17939270642052092,❤️❤️❤️❤️,Positive
2217,17916328889387971,🔥🔥🔥🔥,Positive
2217,17916498578421379,❤️❤️❤️,Positive
2217,17978904100510259,😍😍,Positive
2217,17919072572252588,❤️❤️❤️,Positive
2217,17953338085813640,انا اندمجت وطلع اعلان جمااال اعلاناتهم😂😂😂,Negative
2217,17931325892156036,😂😂😂❤️❤️❤️,Positive
2217,18162101527214211,حتي افكااار اعلانتهم غييير❤️❤️,Negative
2217,17957769436667773,جعلل ماحدا غيركم يسوي اعلان,Positive
2217,17960269243658996,❤️❤️❤️❤️❤️,Positive
2217,17938032370897780,🔥🔥🔥🔥🔥,Positive
2217,18142659868247647,😍😍😍😍😍,Positive
2217,17908222835525619,😍😍😍😍😍,Positive
2333,17907022805865879,😂😂😂,Positive
2215S,17963084563559785,شايفين الحركات الجديده 😍😍,Negative
2211,17938339414974958,يارب ياذالجلال والاكرام افوز في هالبوكس خاطري فيه😢😢😢,Positive
2211,17902830341466390,يارب افوز احس مسابقات والفوز خييييال 💔,Positive
2211,17958072670628714,يااارب افوز😭💗💗💗💗,Positive
2211,17944630567787376,💗💗💗💗💗💗💗,Positive
2211,17965229770584038,💗💗💗💗💗💗💗,Positive
2211,17941502077937628,يارب افوز❤️❤️❤️❤️❤️,Positive
2211,17950604251769746,يارب 🧡🧡🧡🧡🧡🧡🧡🧡🧡🧡🧡🧡🧡🧡🧡🧡🧡🧡🧡🧡🧡🧡🧡🧡🧡🧡🧡🧡🧡🧡🧡,Positive
2211,18022430095368672,ها بشور استاهل هديه ولا🤣👍🏻,Negative
2211,17929913378138617,ياحلو سنابك يا ام ثموري متعععععه ماشاء الله 💘💘💘💘💘💘💘💘💘💘💘🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍,Positive
2211,18006554047405785,ماشاءالله تبارك الله ياخي دايم تعجبني هالانسانه وماحبيت الامومه والاطفال الامنها الله يسعدها ويحفظ اطفاله🥺❤️❤️❤️❤️❤️,Positive
2211,17935393289024580,يأتي بها الله ❤️,Negative
2211,18221951806185433,يارب افووووووز بايفون من حيث لا احتسب 💔💔💔💔💔💔,Positive
2211,17958329422635427,❤️❤️❤️❤️❤️❤️❤️❤️😍😍😍😍😍😍😍😍😍,Positive
2211,17953376959693332,الله يحفضهم,Positive
2211,17942077369907505,❤️,Positive
2211,17935060964036042,❤️,Positive
2211,17950220983774762,😍,Positive
2211,17930074670150360,❤️,Positive
2211,18046481242318438,❤️,Positive
2215C,17967135487595059,فريق عمل إيبيرا باريس يتمنى لك المزيد من الإبداع.,Positive
2215S,17869836911688481,السلام عليكم شنو نوع الموزريلا,Negative
2215S,18225533866140273,"📣📣📣📣📣📣
كوّّرسّ متكاملّّ لخسارهّّ الوزنّّ وحرقّّ الدهونّّ وتخليصّ الجسمّّ منّ السوائلّّ المحتبسّه َوتنطيّّف الجسّم مّن السمّومّ المتّراكمةّ عّلىّ مّدىّ  اّلسنيّنّ..
برّنامج غّذائيّ
كوّرس طبّّيعيّ
متابّعه يوّمّيه",Negative
2215S,17953613827744623,بنات شباب شوفوا متجري بيعجبكم ان شاء الله,Positive
2215S,17936990543037765,ياحلوات عندي خلطة ام سعود🌸للتفتيح والكلف والهالات وتعطي نضارة للبشرة من اول اسبوع وتبقى البشرة صافية حتى بعد ماتخلص الخلطة 💃💃حياكم بحسابي 🌺,Positive
2215S,17956535854686349,تخلصي من البرود النسائي✅ ومتعي زوجك بليلة ساخنة 🔥🔥🔥مع قطرة المحنة والاثارة وزيادة الشهوة💋💋,Negative
